model,task,first_verified,input_dfy,raw_requested_output,raw_generated_directory,generated_module,output_python,return_code,success,elapsed_seconds,log_path
deepseek-chat,Dafny_333_firstverified,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/deepseek-chat/Dafny_333_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_333_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_333_firstverified-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_333_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/deepseek-chat/Dafny_333_firstverified.py,0,True,0.773,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/deepseek-chat/Dafny_333_firstverified.log
deepseek-chat,Dafny_355_firstverified,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/deepseek-chat/Dafny_355_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_355_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_355_firstverified-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_355_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/deepseek-chat/Dafny_355_firstverified.py,0,True,0.741,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/deepseek-chat/Dafny_355_firstverified.log
deepseek-chat,Dafny_357_firstverified,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/deepseek-chat/Dafny_357_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_357_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_357_firstverified-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_357_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/deepseek-chat/Dafny_357_firstverified.py,0,True,0.731,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/deepseek-chat/Dafny_357_firstverified.log
deepseek-chat,Dafny_365_firstverified,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/deepseek-chat/Dafny_365_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_365_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_365_firstverified-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_365_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/deepseek-chat/Dafny_365_firstverified.py,0,True,0.782,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/deepseek-chat/Dafny_365_firstverified.log
deepseek-chat,Dafny_369_firstverified,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/deepseek-chat/Dafny_369_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_369_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_369_firstverified-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_369_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/deepseek-chat/Dafny_369_firstverified.py,0,True,0.756,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/deepseek-chat/Dafny_369_firstverified.log
deepseek-chat,Dafny_372_firstverified,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/deepseek-chat/Dafny_372_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_372_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_372_firstverified-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_372_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/deepseek-chat/Dafny_372_firstverified.py,0,True,0.756,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/deepseek-chat/Dafny_372_firstverified.log
deepseek-chat,Dafny_387_firstverified,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/deepseek-chat/Dafny_387_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_387_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_387_firstverified-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_387_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/deepseek-chat/Dafny_387_firstverified.py,0,True,0.779,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/deepseek-chat/Dafny_387_firstverified.log
deepseek-chat,Dafny_392_firstverified,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/deepseek-chat/Dafny_392_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_392_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_392_firstverified-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_392_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/deepseek-chat/Dafny_392_firstverified.py,0,True,0.743,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/deepseek-chat/Dafny_392_firstverified.log
deepseek-chat,Dafny_400_firstverified,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/deepseek-chat/Dafny_400_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_400_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_400_firstverified-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_400_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/deepseek-chat/Dafny_400_firstverified.py,0,True,0.772,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/deepseek-chat/Dafny_400_firstverified.log
deepseek-chat,Dafny_413_firstverified,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/deepseek-chat/Dafny_413_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_413_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_413_firstverified-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_413_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/deepseek-chat/Dafny_413_firstverified.py,0,True,0.879,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/deepseek-chat/Dafny_413_firstverified.log
deepseek-chat,Dafny_426_firstverified,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/deepseek-chat/Dafny_426_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_426_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_426_firstverified-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_426_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/deepseek-chat/Dafny_426_firstverified.py,0,True,0.79,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/deepseek-chat/Dafny_426_firstverified.log
deepseek-chat,Dafny_427,False,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/deepseek-chat/Dafny_427.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_427,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_427-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_427-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/deepseek-chat/Dafny_427.py,0,True,0.731,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/deepseek-chat/Dafny_427.log
deepseek-chat,Dafny_437_firstverified,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/deepseek-chat/Dafny_437_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_437_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_437_firstverified-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_437_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/deepseek-chat/Dafny_437_firstverified.py,0,True,0.766,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/deepseek-chat/Dafny_437_firstverified.log
deepseek-chat,Dafny_452_firstverified,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/deepseek-chat/Dafny_452_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_452_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_452_firstverified-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_452_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/deepseek-chat/Dafny_452_firstverified.py,0,True,0.766,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/deepseek-chat/Dafny_452_firstverified.log
deepseek-chat,Dafny_458_firstverified,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/deepseek-chat/Dafny_458_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_458_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_458_firstverified-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_458_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/deepseek-chat/Dafny_458_firstverified.py,0,True,0.817,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/deepseek-chat/Dafny_458_firstverified.log
deepseek-chat,Dafny_465_firstverified,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/deepseek-chat/Dafny_465_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_465_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_465_firstverified-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_465_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/deepseek-chat/Dafny_465_firstverified.py,0,True,0.788,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/deepseek-chat/Dafny_465_firstverified.log
deepseek-chat,Dafny_475_firstverified,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/deepseek-chat/Dafny_475_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_475_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_475_firstverified-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_475_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/deepseek-chat/Dafny_475_firstverified.py,0,True,0.857,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/deepseek-chat/Dafny_475_firstverified.log
deepseek-chat,Dafny_481_firstverified,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/deepseek-chat/Dafny_481_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_481_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_481_firstverified-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_481_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/deepseek-chat/Dafny_481_firstverified.py,0,True,0.847,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/deepseek-chat/Dafny_481_firstverified.log
deepseek-chat,Dafny_488_firstverified,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/deepseek-chat/Dafny_488_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_488_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_488_firstverified-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_488_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/deepseek-chat/Dafny_488_firstverified.py,0,True,0.811,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/deepseek-chat/Dafny_488_firstverified.log
deepseek-chat,Dafny_502_firstverified,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/deepseek-chat/Dafny_502_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_502_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_502_firstverified-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_502_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/deepseek-chat/Dafny_502_firstverified.py,0,True,0.777,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/deepseek-chat/Dafny_502_firstverified.log
deepseek-chat,Dafny_505_firstverified,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/deepseek-chat/Dafny_505_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_505_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_505_firstverified-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_505_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/deepseek-chat/Dafny_505_firstverified.py,0,True,0.812,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/deepseek-chat/Dafny_505_firstverified.log
deepseek-chat,Dafny_510_firstverified,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/deepseek-chat/Dafny_510_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_510_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_510_firstverified-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_510_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/deepseek-chat/Dafny_510_firstverified.py,0,True,0.818,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/deepseek-chat/Dafny_510_firstverified.log
deepseek-chat,Dafny_512,False,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/deepseek-chat/Dafny_512.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_512,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_512-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_512-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/deepseek-chat/Dafny_512.py,0,True,0.687,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/deepseek-chat/Dafny_512.log
deepseek-chat,Dafny_518_firstverified,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/deepseek-chat/Dafny_518_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_518_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_518_firstverified-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_518_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/deepseek-chat/Dafny_518_firstverified.py,0,True,0.816,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/deepseek-chat/Dafny_518_firstverified.log
deepseek-chat,Dafny_531_firstverified,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/deepseek-chat/Dafny_531_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_531_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_531_firstverified-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_531_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/deepseek-chat/Dafny_531_firstverified.py,0,True,0.806,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/deepseek-chat/Dafny_531_firstverified.log
deepseek-chat,Dafny_536,False,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/deepseek-chat/Dafny_536.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_536,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_536-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_536-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/deepseek-chat/Dafny_536.py,0,True,0.755,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/deepseek-chat/Dafny_536.log
deepseek-chat,Dafny_539_firstverified,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/deepseek-chat/Dafny_539_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_539_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_539_firstverified-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_539_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/deepseek-chat/Dafny_539_firstverified.py,0,True,0.778,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/deepseek-chat/Dafny_539_firstverified.log
deepseek-chat,Dafny_542_firstverified,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/deepseek-chat/Dafny_542_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_542_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_542_firstverified-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/deepseek-chat/Dafny_542_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/deepseek-chat/Dafny_542_firstverified.py,0,True,0.788,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/deepseek-chat/Dafny_542_firstverified.log
